researcher_name,profile_url,google_scholar_id,affiliation,researcher_total_citations,researcher_keywords,researcher_homepage,paper_title,paper_citations,paper_year,paper_url,paper_abstract
"Vijay Madisetti, Fellow IEEE",https://scholar.google.com/citations?user=_cAwG4gAAAAJ&hl=en,_cAwG4gAAAAJ,"Professor of Cybersecurity & Privacy, Georgia Tech",8519,"Cybersecurity, AI, Blockchain, DSP, Computers",http://www.ece.gatech.edu/~vkm,Streaming h. 264/avc video over the internet,36,2004,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_cAwG4gAAAAJ&pagesize=50&citation_for_view=_cAwG4gAAAAJ:ufrVoPGSRksC,"We propose a novel end-to-end architecture for streaming H.264/AVC (advanced video coding) unicast video over the Internet. The proposed video streaming architecture is based primarily on a new transport layer protocol, the stream control transmission protocol (SCTP). We show that the network-friendly specification of H.264/AVC and the novel technical characteristics of SCTP, when coupled together are able to provide a highly adaptive and flexible system for unicast video streaming. With simulation results we prove (1) that our system is capable of maintaining good perceptual quality under various loss conditions and (2) that the proposed system maintains TCP-friendliness."
"Vijay Madisetti, Fellow IEEE",https://scholar.google.com/citations?user=_cAwG4gAAAAJ&hl=en,_cAwG4gAAAAJ,"Professor of Cybersecurity & Privacy, Georgia Tech",8519,"Cybersecurity, AI, Blockchain, DSP, Computers",http://www.ece.gatech.edu/~vkm,Finite wordlength effects,35,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_cAwG4gAAAAJ&pagesize=50&citation_for_view=_cAwG4gAAAAJ:foquWX3nUaYC,"Practical digital filters must be implemented with finite precision numbers and arithmetic. As a result, both the filter coefficients and the filter input and output signals are in discrete form. This leads to four types of finite wordlength effects.Discretization (quantization) of the filter coefficients has the effect of perturbing the location of the filter poles and zeros. As a result, the actual filter response differs slightly from the ideal response. This deterministic frequency response error is referred to as coefficient quantization error. The use of finite precision arithmetic makes it necessary to quantize filter calculations by rounding or truncation. Roundoff noise is that error in the filter output that results from rounding or truncating calculations within the filter. As the name implies, this error looks like low-level noise at the filter output."
"Vijay Madisetti, Fellow IEEE",https://scholar.google.com/citations?user=_cAwG4gAAAAJ&hl=en,_cAwG4gAAAAJ,"Professor of Cybersecurity & Privacy, Georgia Tech",8519,"Cybersecurity, AI, Blockchain, DSP, Computers",http://www.ece.gatech.edu/~vkm,SyD: A middleware testbed for collaborative applications over small heterogeneous devices and data stores,35,2004,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_cAwG4gAAAAJ&pagesize=50&citation_for_view=_cAwG4gAAAAJ:Tyk-4Ss8FVUC,"Developing a collaborative application running on a collection of heterogeneous, possibly mobile, devices, each potentially hosting data stores, using existing middleware technologies such as JXTA, BREW, compact .NET and J2ME requires too many ad-hoc techniques as well as cumbersome and time-consuming programming. Our System on Mobile Devices (SyD) middleware, on the other hand, has a modular architecture that makes such application development very systematic and streamlined. The architecture supports transactions over mobile data stores, with a range of remote group invocation options and embedded interdependencies among such data store objects. The architecture further provides a persistent uniform object view, group transaction with Quality of Service (QoS) specifications, and XML vocabulary for inter-device communication. This paper presents the basic SyD concepts and introduces …"
Zongchen Chen,https://scholar.google.com/citations?user=_pdhnmwAAAAJ&hl=en,_pdhnmwAAAAJ,Georgia Tech,915,"Randomized Algorithms, Discrete Probability, Machine Learning",https://sites.gatech.edu/zongchenchen/,Optimal Mixing of Glauber Dynamics: Entropy Factorization via High-Dimensional Expansion,165,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:ufrVoPGSRksC,"We prove an optimal mixing time bound for the single-site update Markov chain known as the Glauber dynamics or Gibbs sampling in a variety of settings. Our work presents an improved version of the spectral independence approach of Anari et al. (2020) and shows O(nlogn) mixing time on any n-vertex graph of bounded degree when the maximum eigenvalue of an associated influence matrix is bounded. As an application of our results, for the hard-core model on independent sets weighted by a fugacity λ, we establish O(nlogn) mixing time for the Glauber dynamics on any n-vertex graph of constant maximum degree Δ when λ<λc(Δ) where λc(Δ) is the critical point for the uniqueness/non-uniqueness phase transition on the Δ-regular tree. More generally, for any antiferromagnetic 2-spin system we prove O(nlogn) mixing time of the Glauber dynamics on any bounded degree graph in the corresponding tree …"
Zongchen Chen,https://scholar.google.com/citations?user=_pdhnmwAAAAJ&hl=en,_pdhnmwAAAAJ,Georgia Tech,915,"Randomized Algorithms, Discrete Probability, Machine Learning",https://sites.gatech.edu/zongchenchen/,Rapid mixing of Glauber dynamics up to uniqueness via contraction,109,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:j3f4tGmQtD8C,"For general antiferromagnetic 2-spin systems, including the hardcore model on weighted independent sets and the antiferromagnetic Ising model, there is an for the partition function on graphs of maximum degree when the infinite regular tree lies in the uniqueness region by Li, Lu, and Yin [Correlation Decay up to Uniqueness in Spin Systems, preprint, https://arxiv.org/abs/1111.7064, 2021]. Moreover, in the tree nonuniqueness region, Sly in [Computational transition at the uniqueness threshold, in Proceedings of the 51st Annual IEEE Symposium on Foundations of Computer Science, 2010, pp. 287–296] showed that there is no to estimate the partition function unless . The algorithmic results follow from the correlation decay approach due to Weitz [Counting independent sets up to the tree threshold, in Proceedings of the 38th Annual ACM Symposium on Theory of Computing, 2006, pp. 140–149] or the …"
Zongchen Chen,https://scholar.google.com/citations?user=_pdhnmwAAAAJ&hl=en,_pdhnmwAAAAJ,Georgia Tech,915,"Randomized Algorithms, Discrete Probability, Machine Learning",https://sites.gatech.edu/zongchenchen/,"On Mixing of Markov Chains: Coupling, Spectral Independence, and Entropy Factorization",107,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:YOwf2qJgpHMC,"For general spin systems, we prove that a contractive coupling for an arbitrary local Markov chain implies optimal bounds on the mixing time and the modified log-Sobolev constant for a large class of Markov chains including the Glauber dynamics, arbitrary heat-bath block dynamics, and the Swendsen-Wang dynamics. This reveals a novel connection between probabilistic techniques for bounding the convergence to stationarity and analytic tools for analyzing the decay of relative entropy. As a corollary of our general results, we obtain O(n log n) mixing time and Ω(1/n) modified log-Sobolev constant of the Glauber dynamics for sampling random q-colorings of an n-vertex graph with constant maximum degree Δ when q > (11/6–∊0)Δ for some fixed ∊0 > 0. We also obtain O(log n) mixing time and Ω(1) modified log-Sobolev constant of the Swendsen-Wang dynamics for the ferromagnetic Ising model on an n-vertex …"
Zongchen Chen,https://scholar.google.com/citations?user=_pdhnmwAAAAJ&hl=en,_pdhnmwAAAAJ,Georgia Tech,915,"Randomized Algorithms, Discrete Probability, Machine Learning",https://sites.gatech.edu/zongchenchen/,Optimal Convergence Rate of Hamiltonian Monte Carlo for Strongly Logconcave Distributions,90,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:QIV2ME_5wuYC,"We study Hamiltonian Monte Carlo (HMC) for sampling from a strongly logconcave density proportional to where is -strongly convex and -smooth (the condition number is ). We show that the relaxation time (inverse of the spectral gap) of ideal HMC is , improving on the previous best bound of ; we complement this with an example where the relaxation time is . When implemented using a nearly optimal ODE solver, HMC returns an -approximate point in -Wasserstein distance using gradient evaluations per step and total time."
Zongchen Chen,https://scholar.google.com/citations?user=_pdhnmwAAAAJ&hl=en,_pdhnmwAAAAJ,Georgia Tech,915,"Randomized Algorithms, Discrete Probability, Machine Learning",https://sites.gatech.edu/zongchenchen/,Rapid mixing for colorings via spectral independence,81,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:MXK_kJrjxJIC,"The spectral independence approach of Anari et al. (2020) utilized recent results on high-dimensional expanders of Alev and Lau (2020) and established rapid mixing of the Glauber dynamics for the hard-core model defined on weighted independent sets. We develop the spectral independence approach for colorings, and obtain new algorithmic results for the corresponding counting/sampling problems. Let α∗ ≈ 1.763 denote the solution to exp(1/x) = x and let α > α∗. We prove that, for any triangle-free graph G = (V, E) with maximum degree Δ, for all q ≥ αΔ + 1, the mixing time of the Glauber dynamics for q-colorings is polynomial in n = |V|, with the exponent of the polynomial independent of Δ and q. In comparison, previous approximate counting results for colorings held for a similar range of q (asymptotically in Δ) but with larger girth requirement or with a running time where the polynomial exponent depended …"
Zongchen Chen,https://scholar.google.com/citations?user=_pdhnmwAAAAJ&hl=en,_pdhnmwAAAAJ,Georgia Tech,915,"Randomized Algorithms, Discrete Probability, Machine Learning",https://sites.gatech.edu/zongchenchen/,Fast algorithms at low temperatures via Markov chains,56,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:qxL8FJ1GzNcC,"Efficient algorithms for approximate counting and sampling in spin systems typically apply in the so‐called high‐temperature regime, where the interaction between neighboring spins is “weak.” Instead, recent work of Jenssen, Keevash, and Perkins yields polynomial‐time algorithms in the low‐temperature regime on bounded‐degree (bipartite) expander graphs using polymer models and the cluster expansion. In order to speed up these algorithms (so the exponent in the run time does not depend on the degree bound) we present a Markov chain for polymer models and show that it is rapidly mixing under exponential decay of polymer weights. This yields, for example, an ‐time sampling algorithm for the low‐temperature ferromagnetic Potts model on bounded‐degree expander graphs. Combining our results for the hard‐core and Potts models with Markov chain comparison tools, we obtain polynomial mixing time …"
Zongchen Chen,https://scholar.google.com/citations?user=_pdhnmwAAAAJ&hl=en,_pdhnmwAAAAJ,Georgia Tech,915,"Randomized Algorithms, Discrete Probability, Machine Learning",https://sites.gatech.edu/zongchenchen/,Spectral Independence via Stability and Applications to Holant-Type Problems,47,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:_kc_bZDykSQC,"This paper formalizes connections between stability of polynomials and convergence rates of Markov Chain Monte Carlo (MCMC) algorithms. We prove that if a (multivariate) partition function is nonzero in a region around a real point 𝜆 then spectral independence holds at 𝜆. As a consequence, for Holant-type problems (eg, spin systems) on bounded-degree graphs, we obtain optimal 𝑂 (𝑛log 𝑛) mixing time bounds for the single-site update Markov chain known as the Glauber dynamics. Our result significantly improves the running time guarantees obtained via the polynomial interpolation method of Barvinok (2017), refined by Patel and Regts (2017).There are a variety of applications of our results. In this paper, we focus on Holant-type (ie, edge-coloring) problems, including weighted edge covers and weighted even subgraphs. For the weighted edge cover problem (and several natural generalizations) we obtain an 𝑂 (𝑛log 𝑛) sampling algorithm on bounded-degree graphs. The even subgraphs problem corresponds to the high-temperature expansion of the ferromagnetic Ising model. We obtain an 𝑂 (𝑛log 𝑛) sampling algorithm for the ferromagnetic Ising model with a nonzero external field on boundeddegree graphs, which improves upon the classical result of Jerrum and Sinclair (1993) for this class of graphs. We obtain further applications to antiferromagnetic two-spin models on line graphs, weighted graph homomorphisms, tensor networks, and more."
Zongchen Chen,https://scholar.google.com/citations?user=_pdhnmwAAAAJ&hl=en,_pdhnmwAAAAJ,Georgia Tech,915,"Randomized Algorithms, Discrete Probability, Machine Learning",https://sites.gatech.edu/zongchenchen/,Strong spatial mixing for colorings on trees and its algorithmic applications,31,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:dhFuZR0502QC,"Strong spatial mixing (SSM) is an important quantitative notion of correlation decay for Gibbs distributions arising in statistical physics, probability theory, and theoretical computer science. A longstanding conjecture is that the uniform distribution on proper q-colorings on a regular tree exhibits SSM whenever . Moreover, it is widely believed that as long as SSM holds on bounded-degree trees with q colors, one would obtain an efficient sampler for q-colorings on all bounded-degree graphs via simple Markov chain algorithms. It is surprising that such a basic question is still open, even on trees, but then again it also highlights how much we still have to learn about random colorings. In this paper, we show the following: (1)For any , SSM holds for random q-colorings on trees of maximum degree whenever . Thus we almost fully resolve the aforementioned conjecture. Our result substantially improves upon the previously …"
Zongchen Chen,https://scholar.google.com/citations?user=_pdhnmwAAAAJ&hl=en,_pdhnmwAAAAJ,Georgia Tech,915,"Randomized Algorithms, Discrete Probability, Machine Learning",https://sites.gatech.edu/zongchenchen/,Almost‐Linear Planted Cliques Elude the Metropolis Process,29,2025,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:mVmsd5A6BfQC,"A seminal work of Jerrum (1992) showed that large cliques elude the Metropolis process. More specifically, Jerrum showed that the Metropolis algorithm cannot find a clique of size k=Θ(nα)$$ k=\Theta \left({n}^{\alpha}\right) $$ for α∈(0,1/2)$$ \alpha \in \left(0,1/2\right) $$, which is planted in the Erdős‐Rényi G(n,1/2)$$ G\left(n,1/2\right) $$, in polynomial‐time. Information theoretically, it is possible to find such planted cliques when k≥(2+ε)logn$$ k\ge \left(2+\varepsilon \right)\log n $$. Since the work of Jerrum, the computational problem of finding a planted clique in G(n,1/2)$$ G\left(n,1/2\right) $$ was studied extensively, and many polynomial‐time algorithms were shown to find the planted clique if it is of size k=Ω(n)$$ k=\Omega \left(\sqrt{n}\right) $$, while no polynomial‐time algorithm is known to work when k=o(n)$$ k=o\left(\sqrt{n}\right) $$. The planted clique problem for k=o(n)$$ k=o\left(\sqrt{n}\right) $$ is …"
Zongchen Chen,https://scholar.google.com/citations?user=_pdhnmwAAAAJ&hl=en,_pdhnmwAAAAJ,Georgia Tech,915,"Randomized Algorithms, Discrete Probability, Machine Learning",https://sites.gatech.edu/zongchenchen/,Lower Bounds for Testing Graphical Models: Colorings and Antiferromagnetic Ising Models.,26,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:5nxA0vEk-isC,"We study the identity testing problem in the context of spin systems or undirected graphical models, where it takes the following form: given the parameter specification of the model and a sampling oracle for the distribution of an unknown model , can we efficiently determine if the two models and are the same? We consider identity testing for both soft-constraint and hard-constraint systems. In particular, we prove hardness results in two prototypical cases, the Ising model and proper colorings, and explore whether identity testing is any easier than structure learning. For the ferromagnetic (attractive) Ising model, Daskalakis et al.(2018) presented a polynomial-time algorithm for identity testing. We prove hardness results in the antiferromagnetic (repulsive) setting in the same regime of parameters where structure learning is known to require a super-polynomial number of samples. Specifically, for -vertex graphs of maximum degree , we prove that if (where is the inverse temperature parameter), then there is no polynomial running time identity testing algorithm unless . In the hard-constraint setting, we present hardness results for identity testing for proper colorings. Our results are based on the presumed hardness of# BIS, the problem of (approximately) counting independent sets in bipartite graphs."
Zongchen Chen,https://scholar.google.com/citations?user=_pdhnmwAAAAJ&hl=en,_pdhnmwAAAAJ,Georgia Tech,915,"Randomized Algorithms, Discrete Probability, Machine Learning",https://sites.gatech.edu/zongchenchen/,From Algorithms to Connectivity and Back: Finding a Giant Component in Random k-SAT,19,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:Wp0gIr-vW9MC,"We take an algorithmic approach to studying the solution space geometry of relatively sparse random and bounded degree k-CNFs for large k. In the course of doing so, we establish that with high probability, a random k-CNF Φ with n variables and clause density α = m/n ≲ 2k/6 has a giant component of solutions that are connected in a graph where solutions are adjacent if they have Hamming distance Ok(log n) and that a similar result holds for bounded degree k-CNFs at similar densities. We are also able to deduce looseness results for random and bounded degree k-CNFs in a similar regime. Although our main motivation was understanding the geometry of the solution space, our methods have algorithmic implications. Towards that end, we construct an idealized block dynamics that samples solutions from a random k-CNF Φ with density α = m/n ≲ 2k/52. We show this Markov chain can with high probability be …"
Zongchen Chen,https://scholar.google.com/citations?user=_pdhnmwAAAAJ&hl=en,_pdhnmwAAAAJ,Georgia Tech,915,"Randomized Algorithms, Discrete Probability, Machine Learning",https://sites.gatech.edu/zongchenchen/,Sampling Colorings and Independent Sets of Random Regular Bipartite Graphs in the Non-Uniqueness Region,19,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:4TOpqqG69KYC,"We give an FPRAS for counting q-colorings for even on almost every Δ-regular bipartite graph. This improves significantly upon the previous best bound of by Jenssen, Keevash, and Perkins (SODA'19). Analogously, for the hard-core model on independentsets weighted by λ > 0, we present an FPRAS for estimating the partition function when , which improves upon previous results by an Ω(log Δ) factor. Our results for the colorings and hard-core models follow from a general result that applies to arbitrary spin systems. Our main contribution is to show how to elevate probabilistic/analytic bounds on the marginal probabilities for the typical structure of phases on random bipartite regular graphs into efficient algorithms, using the polymer method. We further show evidence that our results for colorings and independent sets are within a constant factor of best possible using current polymer-method approaches."
Zongchen Chen,https://scholar.google.com/citations?user=_pdhnmwAAAAJ&hl=en,_pdhnmwAAAAJ,Georgia Tech,915,"Randomized Algorithms, Discrete Probability, Machine Learning",https://sites.gatech.edu/zongchenchen/,Fast Sampling of b-Matchings and b-Edge Covers,18,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:7PzlFSSx8tAC,"For an integer b ≥ 1, a b-matching (resp. b-edge cover) of a graph G = (V, E) is a subset S ⊆ E of edges such that every vertex is incident with at most (resp. at least) b edges from S. We prove that for any b ≥ 1 the simple Glauber dynamics for sampling (weighted) b-matchings and b-edge covers mixes in O(n log n) time on all n-vertex bounded-degree graphs. This significantly improves upon previous results which have worse running time and only work for b-matchings with b ≤ 7 and for b-edge covers with b ≤ 2. More generally, we prove spectral independence for a broad class of binary symmetric Holant problems with log-concave signatures, including b-matchings, b-edge covers, and antiferromagnetic 2-spin edge models. We hence deduce optimal mixing time of the Glauber dynamics from spectral independence. The core of our proof is a recursive coupling inspired by [CZ23] which upper bounds the …"
Zongchen Chen,https://scholar.google.com/citations?user=_pdhnmwAAAAJ&hl=en,_pdhnmwAAAAJ,Georgia Tech,915,"Randomized Algorithms, Discrete Probability, Machine Learning",https://sites.gatech.edu/zongchenchen/,Swendsen‐Wang dynamics for general graphs in the tree uniqueness region,14,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:8k81kl-MbHgC,"The Swendsen‐Wang (SW) dynamics is a popular Markov chain for sampling from the Gibbs distribution for the ferromagnetic Ising model on a graph G = (V,E). The dynamics is conjectured to converge to equilibrium in O(|V|1/4) steps at any (inverse) temperature β, yet there are few results providing o(|V|) upper bounds. We prove fast convergence of the SW dynamics on general graphs in the tree uniqueness region. In particular, when β < βc(d) where βc(d) denotes the uniqueness/nonuniqueness threshold on infinite d‐regular trees, we prove that the relaxation time (i.e., the inverse spectral gap) of the SW dynamics is Θ(1) on any graph of maximum degree d ≥ 3. Our proof utilizes a monotone version of the SW dynamics which only updates isolated vertices. We establish that this variant of the SW dynamics has mixing time and relaxation time Θ(1) on any graph of maximum degree d for all β < βc(d). Our …"
Zongchen Chen,https://scholar.google.com/citations?user=_pdhnmwAAAAJ&hl=en,_pdhnmwAAAAJ,Georgia Tech,915,"Randomized Algorithms, Discrete Probability, Machine Learning",https://sites.gatech.edu/zongchenchen/,Rapid mixing at the uniqueness threshold,12,2025,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:e5wmG9Sq2KIC,"Over the past decades, a fascinating computational phase transition has been identified in sampling from Gibbs distributions. Specifically, for the hardcore model on graphs with n vertices and maximum degree Δ, the computational complexity of sampling from the Gibbs distribution, defined over the independent sets of the graph with vertex-weight λ>0, undergoes a sharp transition at the critical threshold λc(Δ) := (Δ−1)Δ−1/(Δ−2)Δ, known as the tree-uniqueness threshold: In the uniqueness regime where λ<λc(Δ), a local Markov chain for sampling from the Gibbs distribution known as Glauber dynamics has an optimal mixing time of O(n logn). In the non-uniqueness regime where λ>λc(Δ), the Glauber dynamics exhibits exponential mixing time; furthermore, the sampling problem becomes intractable unless RP=NP. The computational complexity at the critical point λ = λc(Δ) remains poorly understood, as previous …"
Zongchen Chen,https://scholar.google.com/citations?user=_pdhnmwAAAAJ&hl=en,_pdhnmwAAAAJ,Georgia Tech,915,"Randomized Algorithms, Discrete Probability, Machine Learning",https://sites.gatech.edu/zongchenchen/,The Swendsen-Wang Dynamics on Trees,12,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:3fE2CSJIrl8C,"The Swendsen–Wang algorithm is a sophisticated, widely‐used Markov chain for sampling from the Gibbs distribution for the ferromagnetic Ising and Potts models. This chain has proved difficult to analyze, due in part to its global nature. We present optimal bounds on the convergence rate of the Swendsen–Wang algorithm for the complete d$$ d $$‐ary tree. Our bounds extend to the non‐uniqueness region and apply to all boundary conditions. We show that the spatial mixing conditions known as variance mixing and entropy mixing imply Ω(1)$$ \Omega (1) $$ spectral gap and O(logn)$$ O\left(\log n\right) $$ mixing time, respectively, for the Swendsen–Wang dynamics on the d$$ d $$‐ary tree. We also show that these bounds are asymptotically optimal. As a consequence, we establish Θ(logn)$$ \Theta \left(\log n\right) $$ mixing for the Swendsen–Wang dynamics for all boundary conditions throughout (and …"
Zongchen Chen,https://scholar.google.com/citations?user=_pdhnmwAAAAJ&hl=en,_pdhnmwAAAAJ,Georgia Tech,915,"Randomized Algorithms, Discrete Probability, Machine Learning",https://sites.gatech.edu/zongchenchen/,NEMO: novel and efficient multicast routing schemes for hybrid data center networks,12,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:UebtZRa9Y70C,"Multicast places an important role in group communication in data center networks (DCN’s). As the rapid development of DCN’s, researchers elegantly integrate wireless connections with wired DCN to form a new structure, Hybrid Data Center Network (HDCN), which can improve the performance of multicast significantly with wireless gains. In this paper, we present two novel and efficient multicast routing schemes (named NEMO-Group and NEMO-Cluster) for HDCN to achieve fast multicast tree construction and simple network traffic routing. We theoretically analyze the expected performance improvement of the two designs with different wireless transmission ranges. To the best of our knowledge, we are the first to discuss the sender-driven polynomial-time multicast routing schemes for HDCN, and to estimate the upper and lower bound of wireless gains. Moreover, our numerical results show that with the same …"
Zongchen Chen,https://scholar.google.com/citations?user=_pdhnmwAAAAJ&hl=en,_pdhnmwAAAAJ,Georgia Tech,915,"Randomized Algorithms, Discrete Probability, Machine Learning",https://sites.gatech.edu/zongchenchen/,FT-INDEX: A distributed indexing scheme for switch-centric cloud storage system,10,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:roLk4NBRz8UC,"Nowadays, cloud storage systems may contain tens of thousands of servers and large scale data sets, which significantly require efficient data management scheme and query processing mechanism. To fulfill these requirements in modern data centers, the infrastructure of cloud systems, we propose FT-Index, a secondary indexing scheme for cloud system with switch-centric topology. FT-Index has a two-layer design. The upper-layer index, called global index, is distributed across different hosts in the system, while the lower-layer index, named local index, is a B+-tree for local query. We further adopt the Interval tree to reorganize the global index and propose two versions of FT-Index with different publishing methods to lower the rate of false positives and reduce the cost of forwarding queries. We provide detailed theoretical analysis on the upper bound of false positives, physical hops per query, and the …"
Zongchen Chen,https://scholar.google.com/citations?user=_pdhnmwAAAAJ&hl=en,_pdhnmwAAAAJ,Georgia Tech,915,"Randomized Algorithms, Discrete Probability, Machine Learning",https://sites.gatech.edu/zongchenchen/,Complexity of high-dimensional identity testing with coordinate conditional sampling,9,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:_Qo2XoVZTnwC,"We study the identity testing problem for high-dimensional distributions. Given as input an explicit distribution , an , and access to sampling oracle (s) for a hidden distribution , the goal in identity testing is to distinguish whether the two distributions and are identical or are at least -far apart. When there is only access to full samples from the hidden distribution , it is known that exponentially many samples (in the dimension) may be needed for identity testing, and hence previous works have studied identity testing with additional access to various “conditional” sampling oracles. We consider a significantly weaker conditional sampling oracle, which we call the Coordinate Oracle, and provide a computational and statistical characterization of the identity testing problem in this new model. We prove that if an analytic property known as approximate tensorization of entropy holds for an -dimensional visible distribution , then there is an efficient identity testing algorithm for any hidden distribution using queries to the Coordinate Oracle. Approximate tensorization of entropy is a pertinent condition as recent works have established it for a large class of high-dimensional distributions. We also prove a computational phase transition: for a well-studied class of -dimensional distributions, specifically sparse antiferromagnetic Ising models over , we show that in the regime where approximate tensorization of entropy fails, there is no efficient identity testing algorithm unless RP= NP. We complement our results with a matching statistical lower bound for the sample complexity of identity testing in the $\coorora $ model."
Zongchen Chen,https://scholar.google.com/citations?user=_pdhnmwAAAAJ&hl=en,_pdhnmwAAAAJ,Georgia Tech,915,"Randomized Algorithms, Discrete Probability, Machine Learning",https://sites.gatech.edu/zongchenchen/,"On the Low-Temperature MCMC threshold: the cases of sparse tensor PCA, sparse regression, and a geometric rule",9,2024,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:hFOr9nPyWt4C,"Over the last years, there has been a significant amount of work studying the power of specific classes of computationally efficient estimators for multiple statistical parametric estimation tasks, including the estimators classes of low-degree polynomials, spectral methods, and others. Despite that, our understanding of the important class of MCMC methods remains quite poorly understood. For instance, for many models of interest, the performance of even zero-temperature (greedy-like) MCMC methods that simply maximize the posterior remains elusive. In this work, we provide an easy to check condition under which the low-temperature Metropolis chain maximizes the posterior in polynomial-time with high probability. The result is generally applicable, and in this work, we use it to derive positive MCMC results for two classical sparse estimation tasks: the sparse tensor PCA model and sparse regression. Interestingly, in both cases, we also leverage the Overlap Gap Property framework for inference (Gamarnik, Zadik AoS '22) to prove that our results are tight: no low-temperature local MCMC method can achieve better performance. In particular, our work identifies the ""low-temperature (local) MCMC threshold"" for both sparse models. Interestingly, in the sparse tensor PCA model our results indicate that low-temperature local MCMC methods significantly underperform compared to other studied time-efficient methods, such as the class of low-degree polynomials."
Zongchen Chen,https://scholar.google.com/citations?user=_pdhnmwAAAAJ&hl=en,_pdhnmwAAAAJ,Georgia Tech,915,"Randomized Algorithms, Discrete Probability, Machine Learning",https://sites.gatech.edu/zongchenchen/,Structure Learning of H-Colorings,7,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_pdhnmwAAAAJ&pagesize=50&citation_for_view=_pdhnmwAAAAJ:LkGwnXOMwfcC,"We study the structure learning problem for $ H $-colorings, an important class of Markov random fields that capture key combinatorial structures on graphs, including proper colorings and independent sets, as well as spin systems from statistical physics. The learning problem is as follows: for a fixed (and known) constraint graph $ H $ with $ q $ colors and an unknown graph $ G=(V, E) $ with $ n $ vertices, given uniformly random $ H $-colorings of $ G $, how many samples are required to learn the edges of the unknown graph $ G $? We give a characterization of $ H $ for which the problem is identifiable for every $ G $, ie, we can learn $ G $ with an infinite number of samples. We also show that there are identifiable constraint graphs for which one cannot hope to learn every graph $ G $ efficiently. We focus particular attention on the case of proper vertex $ q $-colorings of graphs of maximum degree $ d $ where intriguing connections to statistical physics phase transitions appear. We prove that in the tree uniqueness region (ie, when $ q> d $) the problem is identifiable and we can learn $ G $ in $\mathsf {poly}(d, q)\times O (n^ 2\log {n}) $ time. In contrast for soft-constraint systems, such as the Ising model, the best possible running time is exponential in $ d $. In the tree non-uniqueness region (ie, when $ q≤ d $) we prove that the problem is not identifiable and thus $ G $ cannot be learned. Moreover, when $ q"
